,ass,fuck,fucking,sucks,bit,ebay,fb,goo,google,instagr,tmblr,youtu,subjectivity,polarity
2229,0,0,0,0,0,0,0,0,0,0,0,0,0.2888888888888889,-0.10555555555555556
2230,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
2231,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2232,0,0,0,0,0,0,0,0,0,0,0,0,0.46388888888888885,0.4444444444444445
2233,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2234,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2235,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2236,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.5
2237,0,0,0,0,0,0,0,0,0,0,0,0,0.4924242424242424,-0.0321969696969697
2238,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
2239,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
2240,0,0,0,0,0,0,0,0,0,0,0,0,0.45454545454545453,0.13636363636363635
2241,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2242,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2243,0,0,0,0,0,0,0,0,0,0,1,0,0.7291666666666666,-0.4666666666666666
2244,0,0,0,0,0,0,0,0,0,0,0,0,0.45454545454545453,0.26633522727272724
2245,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
2246,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.390625
2247,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.9
2248,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.8
2249,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2250,0,0,0,0,0,0,0,0,0,0,0,0,0.48863636363636365,0.1340909090909091
2251,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.3
2252,0,0,0,0,1,0,0,0,0,0,0,0,0.6181818181818182,0.21212121212121213
2253,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2254,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0.3
2255,0,0,0,0,0,0,0,0,0,0,0,0,0.45454545454545453,0.13636363636363635
2256,0,0,0,0,0,0,0,0,0,0,0,0,0.5833333333333334,0.5499999999999999
2257,0,0,0,0,0,0,0,1,0,0,0,0,0.5772727272727273,0.506534090909091
2258,0,0,0,0,0,0,0,0,0,0,0,0,0.775,0.6000000000000001
2259,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.21818181818181817
2260,0,0,0,0,0,0,0,0,0,0,0,0,0.203125,-0.10937499999999999
2261,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.2
2262,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.85
2263,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.85
2264,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0.6
2265,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2266,0,1,0,0,0,0,0,0,0,0,0,0,0.875,0.07499999999999998
2267,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2268,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2269,0,0,0,0,0,0,0,0,0,0,0,0,0.7272727272727273,0.11818181818181818
2270,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2271,0,0,0,0,0,0,0,0,0,0,0,0,0.5208333333333333,0.10416666666666666
2272,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.140625
2273,0,0,0,0,0,0,0,0,0,0,0,0,0.38484848484848483,0.3121212121212121
2274,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2275,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.025
2276,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.15000000000000002
2277,0,0,0,0,0,0,0,0,0,0,0,0,0.6647727272727273,0.31193181818181814
2278,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0.7
2279,0,0,0,0,0,0,0,0,0,0,0,0,0.7,-0.6
2280,0,0,0,0,0,0,0,0,0,1,0,0,0.4071428571428572,0.23571428571428568
2281,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,0.2708333333333333
2282,0,0,0,0,0,0,0,0,0,0,1,0,0.13333333333333333,0.15
2283,0,0,0,0,0,0,0,0,0,0,0,0,0.6,-0.08333333333333333
2284,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2285,0,0,0,0,0,0,0,0,0,0,0,0,0.4666666666666666,-0.25
2286,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2287,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.0
2288,0,0,0,0,0,0,0,0,0,0,0,0,0.6022727272727273,0.32066761363636365
2289,0,0,0,0,0,0,0,0,0,0,0,0,0.2277777777777778,-0.16111111111111112
2290,0,0,0,0,0,0,0,0,0,0,0,0,0.5833333333333334,0.5499999999999999
2291,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1.0
2292,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.45
2293,0,0,0,0,0,0,0,0,0,0,0,0,0.7999999999999999,0.39999999999999997
2294,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
2295,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2296,0,0,1,0,0,0,0,0,0,0,0,0,0.8,-0.6
2297,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2298,0,0,0,0,0,0,0,1,0,0,0,0,0.9,0.45
2299,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
2300,0,0,0,0,1,0,0,0,0,0,0,0,0.8,0.4
2301,0,0,0,0,0,0,0,0,0,0,0,0,0.6292929292929293,-0.010101010101010102
2302,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4
2303,0,0,0,0,0,0,0,0,0,0,0,0,0.95,-0.790625
2304,0,0,0,0,0,0,0,0,0,1,0,0,0.3333333333333333,0.3333333333333333
2305,0,0,0,0,0,0,0,1,0,0,0,0,0.2,0.2
2306,0,0,0,0,0,1,0,0,0,0,0,0,0.7666666666666666,0.3
2307,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2308,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.3666666666666667
2309,0,0,0,0,0,0,0,0,0,1,0,0,0.7,0.4
2310,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.15000000000000002
2311,0,0,0,0,0,0,0,0,0,0,0,0,0.44999999999999996,0.1
2312,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2313,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2314,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.16666666666666666
2315,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.35
2316,0,0,0,0,0,0,0,0,0,0,0,0,0.6833333333333333,-0.10000000000000006
2317,0,0,0,0,0,0,0,0,0,0,0,0,0.4181818181818182,0.27878787878787875
2318,0,0,0,0,0,0,0,0,0,0,0,0,0.8148071625344353,0.5269326790633609
2319,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2320,0,0,0,0,0,0,0,0,0,0,0,0,0.5348484848484848,0.34545454545454546
2321,0,0,0,0,0,0,0,0,0,0,0,0,0.6000000000000001,0.7
2322,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.8
2323,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2324,0,0,0,0,0,0,0,0,0,1,0,0,0.8133333333333332,0.32999999999999996
2325,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2326,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
2327,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.7
2328,0,0,0,0,0,0,0,0,0,0,0,0,0.44999999999999996,0.2
2329,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.3
2330,0,0,0,0,0,0,0,0,0,0,0,0,0.5,-0.49999999999999994
2331,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.25
2332,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.0
2333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2334,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.5
2335,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2336,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.18333333333333335
2337,0,0,0,0,0,0,0,0,0,0,0,0,1.0,-0.625
2338,0,0,0,0,0,0,0,0,0,0,0,0,0.48484848484848486,0.04545454545454545
2339,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2340,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.1
2341,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2342,0,0,0,0,0,0,0,0,0,0,0,0,0.2333333333333333,0.2333333333333333
2343,0,0,0,0,1,0,0,0,0,0,0,0,0.40584415584415584,0.06818181818181818
2344,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2345,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2346,0,0,0,0,0,0,0,0,0,1,0,0,0.1,0.125
2347,0,0,0,0,0,0,0,0,0,0,0,0,0.5272727272727272,0.3181818181818182
2348,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0.7250000000000001
2349,0,0,0,0,0,0,0,0,0,0,0,0,0.45454545454545453,0.13636363636363635
2350,0,0,1,0,0,0,0,0,0,0,0,0,0.72,-0.4
2351,0,0,0,0,0,0,0,0,0,0,0,0,0.45454545454545453,0.13636363636363635
2352,0,0,0,0,0,0,0,0,0,0,0,0,0.7714285714285715,0.35714285714285715
2353,0,1,0,0,0,0,0,0,0,0,0,0,0.6,-0.625
2354,0,0,0,0,0,0,0,0,0,0,0,0,0.7333333333333334,0.35000000000000003
2355,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0
2356,0,0,0,0,0,0,0,0,0,0,0,0,0.5357142857142857,0.2857142857142857
2357,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2358,0,0,0,0,0,0,0,0,0,0,0,0,0.6000000000000001,0.7
2359,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1
2360,0,0,1,0,0,0,0,0,0,0,0,0,0.9,-0.7749999999999999
2361,0,0,0,0,0,0,0,0,0,0,0,0,0.5590909090909091,0.2227272727272727
2362,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2363,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2364,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2365,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2366,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.3840909090909091
2367,0,0,0,0,0,0,0,0,0,1,0,0,0.9,0.6
2368,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2369,0,0,0,0,0,0,0,0,0,1,0,0,0.8181818181818182,0.5787878787878787
2370,0,0,0,0,0,0,0,0,0,0,0,0,0.575,0.008333333333333331
2371,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.049999999999999975
2372,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2373,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2374,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0.6
2375,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25625
2376,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.06666666666666667
2377,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.30000000000000004
2378,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
2379,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.375
2380,0,0,0,0,0,0,0,0,0,0,0,0,0.5166666666666666,0.16666666666666669
2381,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0.25
2382,0,0,0,0,0,0,0,0,0,0,0,0,0.23333333333333336,0.09999999999999998
2383,0,0,0,0,0,0,0,0,0,0,0,0,0.5,-0.1
2384,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2385,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2386,0,0,0,0,0,0,0,0,0,0,0,0,0.8500000000000001,0.25
2387,0,0,0,0,0,0,0,0,0,0,0,0,0.5333333333333333,0.26666666666666666
2388,0,0,0,0,0,0,0,0,0,0,0,0,0.3737373737373737,0.21212121212121213
2389,0,0,0,0,0,0,0,0,0,0,0,0,0.5833333333333334,0.4166666666666667
2390,0,0,0,0,0,0,0,0,0,0,0,0,0.4075757575757576,0.06893939393939394
2391,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2392,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2393,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2394,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2395,0,3,0,0,0,0,0,0,0,0,0,0,0.6,-0.43333333333333335
2396,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.325
2397,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2398,0,0,0,0,0,0,0,0,0,0,0,0,0.7272727272727273,0.19318181818181818
2399,0,0,0,0,0,0,0,0,0,0,0,0,0.7714285714285715,0.4035714285714286
2400,0,0,0,0,0,0,0,0,0,0,0,0,0.5871428571428571,-0.15285714285714286
2401,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.15625
2402,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2403,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.5
2404,0,0,1,0,0,0,0,0,0,0,0,0,0.6678571428571429,-0.15714285714285714
2405,0,0,0,0,0,0,0,0,0,0,0,0,0.4380952380952381,-0.2571428571428571
2406,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2407,0,0,0,0,0,0,0,0,0,1,0,0,0.5333333333333333,-0.25
2408,0,0,0,0,0,0,0,0,0,1,0,0,0.21818181818181817,0.14545454545454545
2409,0,0,0,0,0,0,0,0,0,0,0,0,0.2196825396825397,0.014682539682539675
2410,0,0,0,0,0,0,0,0,0,1,0,0,0.4,-0.4
2411,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.18333333333333335
2412,0,0,0,0,0,0,0,0,0,1,0,0,1.0,-0.5
2413,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2414,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2415,0,1,0,0,0,0,0,0,0,0,0,0,0.7666666666666666,-0.3499999999999999
2416,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2417,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2418,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.2
2419,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2420,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.2
2421,0,0,0,0,0,0,0,0,0,0,0,0,0.21428571428571427,-0.07142857142857142
2422,0,0,0,0,0,0,0,0,0,0,0,0,0.7666666666666666,0.5166666666666667
2423,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0.65
2424,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2425,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.39999999999999997
2426,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2427,0,0,0,0,0,0,0,0,0,0,0,0,1.0,-1.0
2428,0,0,0,0,0,0,0,0,0,1,0,0,0.17777777777777778,0.044444444444444446
2429,0,0,0,0,0,0,0,0,0,0,0,0,0.45454545454545453,0.33291903409090906
2430,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2431,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.675
2432,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1.0
2433,0,0,0,0,0,0,0,0,0,0,0,0,1.0,-0.6
2434,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2435,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
2436,0,0,0,1,0,0,0,0,0,0,0,0,0.3,-0.3
2437,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2438,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2439,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.2
2440,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2441,0,0,0,0,0,0,0,0,0,0,1,0,0.5386363636363637,0.4965909090909091
2442,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2443,0,0,0,0,0,0,0,0,0,0,1,0,0.5833333333333334,0.55
2444,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0
2445,0,0,0,0,0,0,0,0,0,1,0,0,0.9,0.6
2446,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2447,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0
2448,0,0,0,0,0,0,0,0,0,0,0,0,0.6772727272727272,-0.4318181818181818
2449,0,0,0,0,0,0,0,0,0,0,0,0,0.5333333333333333,0.27499999999999997
2450,0,0,0,0,0,0,0,0,0,0,0,0,0.6428571428571429,0.21428571428571427
2451,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.4
2452,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-0.25
2453,0,0,0,0,0,0,0,0,0,0,0,0,0.8136363636363637,0.4590909090909091
2454,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1.0
2455,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1.0
2456,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.5
2457,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.5
2458,0,0,0,0,0,0,0,0,0,1,0,0,0.4,0.6
2459,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
2460,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2461,0,0,0,0,0,0,0,0,0,0,0,0,0.44999999999999996,0.2
2462,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2463,0,0,0,0,0,0,0,0,0,0,0,0,0.5530303030303031,0.25923295454545453
2464,0,0,0,0,0,0,0,0,0,0,0,0,0.45535714285714285,0.2165178571428571
2465,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3125
2466,0,0,0,0,0,0,0,0,0,1,0,0,0.830952380952381,0.45476190476190476
2467,0,0,0,0,0,0,0,0,0,0,0,0,0.8271428571428571,0.49075892857142855
2468,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2469,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.8
2470,0,0,0,0,0,0,0,0,0,0,0,0,0.45,-0.3
2471,0,0,0,0,0,0,0,0,0,0,0,0,0.6285714285714286,-0.30714285714285716
2472,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.18333333333333335
2473,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.375
2474,0,0,0,0,0,0,0,0,0,0,0,0,1.0,-0.5
2475,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2476,0,0,0,0,0,0,0,0,0,0,0,0,0.45454545454545453,0.13636363636363635
2477,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.18333333333333335
2478,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.7500000000000001
2479,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.3125
2480,0,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,-0.25
2481,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.2
2482,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2483,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
2484,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2
2485,0,0,0,0,0,0,0,0,0,0,0,0,0.6181818181818182,0.012121212121212125
2486,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2487,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.5
2488,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2489,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2490,0,0,0,0,0,1,0,0,0,0,0,0,0.5222222222222223,0.022222222222222237
2491,0,0,0,0,0,0,0,0,0,0,0,0,0.7444444444444445,0.2972222222222222
2492,0,0,0,0,0,0,0,0,0,0,0,0,0.6000000000000001,0.875
2493,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2494,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,-0.6999999999999998
2495,0,0,0,0,0,0,0,0,0,0,0,0,0.4222222222222222,0.11111111111111109
2496,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.525
2497,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2498,0,0,0,0,0,0,0,0,0,0,0,0,0.7,-0.075
2499,0,0,0,0,0,0,0,0,0,0,0,0,0.2888888888888889,-0.15555555555555559
2500,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2501,0,0,0,0,0,0,0,0,0,0,0,0,0.4178571428571428,0.6428571428571428
2502,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
2503,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2504,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2505,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.2
2506,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.675
2507,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.5
2508,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.5666666666666667
2509,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0.5
2510,0,0,0,0,0,0,0,0,0,1,0,0,0.725,-0.22083333333333333
2511,0,0,0,0,0,0,1,0,0,0,0,0,0.725,0.30000000000000004
2512,0,0,0,0,0,0,1,0,0,0,0,0,0.4444444444444445,0.1444444444444445
2513,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.0
2514,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2515,0,0,2,0,0,0,0,0,0,0,0,0,0.8,-0.6
2516,0,0,0,0,0,0,0,0,0,0,0,0,0.7333333333333334,0.35000000000000003
2517,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0
2518,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2519,0,0,0,0,0,0,0,0,0,0,0,0,0.8666666666666667,0.12222222222222223
2520,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.85
2521,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
2522,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2523,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2524,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.0
2525,0,0,0,0,0,1,0,0,0,0,0,0,0.7666666666666666,0.3
2526,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0.9
2527,0,0,0,0,0,0,0,0,0,0,0,0,0.7272727272727273,-0.4005681818181818
2528,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2529,0,0,0,0,0,0,0,0,0,0,0,0,0.45454545454545453,0.13636363636363635
2530,0,0,0,0,0,0,0,0,0,1,0,0,0.55,0.3625
2531,0,0,0,0,0,0,0,0,0,0,0,0,0.55,-0.5
2532,0,0,0,0,0,0,0,0,0,0,0,0,0.9,-0.4
2533,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2534,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.78125
2535,0,0,0,0,0,0,0,0,0,0,0,0,0.41111111111111115,0.0
2536,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2537,0,0,0,0,0,0,0,0,0,0,0,0,0.55,-0.39999999999999997
2538,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.45
2539,0,0,0,0,0,0,0,0,0,0,0,1,0.6166666666666667,0.2333333333333333
2540,0,0,0,0,0,0,0,0,0,0,0,0,0.5,-0.5
2541,0,0,0,0,0,0,0,0,0,1,0,0,0.42777777777777776,0.32916666666666666
2542,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2543,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2544,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.7500000000000001
2545,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2546,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0
2547,0,0,0,0,0,0,0,0,0,0,0,0,0.7136363636363636,0.46818181818181814
2548,0,1,0,0,0,0,0,0,0,0,0,0,0.6047619047619047,-0.26825396825396824
2549,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2550,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
2551,0,0,0,0,0,0,0,0,0,0,0,0,0.6363636363636364,0.25757575757575757
2552,0,0,0,0,0,0,0,0,0,1,0,0,0.9,1.0
2553,0,0,0,0,0,0,0,0,0,0,0,0,0.5166666666666666,0.14583333333333334
2554,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.675
2555,0,0,0,0,0,0,0,0,0,0,0,0,0.45454545454545453,0.13636363636363635
2556,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2557,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
2558,0,0,0,0,0,0,0,0,0,0,0,0,0.3,-0.1
2559,0,0,0,0,0,0,0,0,0,0,0,0,0.7272727272727273,0.5681818181818181
2560,0,0,0,0,0,0,0,0,0,0,0,0,0.7333333333333334,0.2333333333333333
2561,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2562,0,0,0,0,0,0,0,0,0,0,0,0,0.5375,0.15833333333333335
2563,0,0,0,0,0,0,0,0,0,0,0,0,1.0,-0.7999999999999999
2564,0,0,0,0,0,0,0,0,0,0,0,0,0.3856060606060606,0.07651515151515151
2565,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
2566,0,0,0,0,0,0,0,0,0,0,0,0,0.825,0.7000000000000001
2567,0,0,0,0,0,0,0,0,0,1,0,0,0.6515151515151515,0.4371212121212122
2568,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2569,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2570,0,0,0,0,0,0,0,0,0,0,0,0,0.2,-0.5
2571,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.1
2572,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2573,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
2574,0,0,0,0,0,0,0,0,0,1,0,0,0.7000000000000001,0.45
2575,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.4
2576,0,0,0,0,0,0,0,0,0,0,0,0,0.6518518518518518,-0.4296296296296296
2577,0,0,0,0,0,0,0,0,0,0,0,0,0.38484848484848483,0.27102272727272725
2578,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.18333333333333335
2579,0,0,0,0,0,0,0,0,0,0,0,0,0.9,-0.8
2580,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0.25
2581,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.13636363636363635
2582,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.25
2583,0,0,0,0,0,1,0,0,0,0,0,0,0.6041666666666667,0.11041666666666669
2584,0,0,0,0,0,0,0,0,0,0,0,0,0.825,0.425
2585,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.5
2586,0,0,0,0,0,0,0,0,0,0,0,0,0.37727272727272726,0.018181818181818174
2587,0,0,0,0,0,0,0,0,0,0,0,0,0.35714285714285715,0.0
2588,0,0,0,0,0,0,0,0,0,0,0,0,0.475,0.5375
